Experiment	Experiment	
Saved Date	30.01.2019 15:28:33	
User		
f_res (Hz)	59582.4580	
Q	173	
Phase (deg)	-590.81	
Amp/Exc (nm/mV)	4435155.500	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
3.2784333E+3	59.584008E+3	8.1452755E-3	-102.47488E+0
3.3098059E+3	59.584008E+3	7.3134177E-3	-111.74832E+0
3.3411785E+3	59.584008E+3	5.8943662E-3	-103.54487E+0
3.3725510E+3	59.584008E+3	6.0238577E-3	-98.995079E+0
3.4039236E+3	59.584008E+3	8.0487542E-3	-103.78248E+0
3.4352961E+3	59.584008E+3	7.7429283E-3	-117.82275E+0
3.4666687E+3	59.584008E+3	6.9035012E-3	-120.26039E+0
3.4980413E+3	59.584008E+3	7.0589962E-3	-113.25814E+0
3.5294138E+3	59.584008E+3	7.6264748E-3	-121.75591E+0
3.5607864E+3	59.584008E+3	7.1518845E-3	-119.72172E+0
3.5921589E+3	59.584008E+3	8.3878897E-3	-119.37528E+0
3.6235315E+3	59.584008E+3	8.1180697E-3	-127.40879E+0
3.6549041E+3	59.584008E+3	7.6116389E-3	-123.78910E+0
3.6862766E+3	59.584008E+3	8.3359051E-3	-117.69645E+0
3.7176492E+3	59.584008E+3	9.3630021E-3	-116.19028E+0
3.7490217E+3	59.584008E+3	11.960372E-3	-113.74157E+0
3.7803943E+3	59.584008E+3	15.149989E-3	-120.67200E+0
3.8117668E+3	59.584008E+3	17.751487E-3	-130.65358E+0
3.8431394E+3	59.584008E+3	19.869182E-3	-141.67882E+0
3.8745120E+3	59.584008E+3	21.489050E-3	-151.17299E+0
3.9058845E+3	59.584008E+3	23.883687E-3	-162.16249E+0
3.9372571E+3	59.584008E+3	25.262751E-3	-154.58466E+0
3.9686296E+3	59.584008E+3	25.261471E-3	170.27997E+0
4.0000022E+3	59.584008E+3	24.235860E-3	156.71312E+0
