Experiment	Experiment	
Saved Date	19.09.2019 15:04:38	
User		
f_res (Hz)	320220.913	
Q	64.3	
Phase (deg)	-446.00	
Amp/Exc (nm/mV)	0.038029	
Number of points	256	
Fit length	 	
Comment01	500kHz freq. sweep - 1st and 2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
140.19572E+3	250.00000E+3	39.832301E-12	91.858452E+0
142.15650E+3	250.00000E+3	88.102137E-12	5.3204412E+0
144.11728E+3	250.00000E+3	45.611129E-12	-8.5739298E+0
146.07806E+3	250.00000E+3	61.322662E-12	-12.179729E+0
148.03884E+3	250.00000E+3	89.241455E-12	-65.348289E+0
149.99962E+3	250.00000E+3	56.494618E-12	-113.67297E+0
151.96041E+3	250.00000E+3	54.270775E-12	-126.63323E+0
153.92119E+3	250.00000E+3	16.111916E-12	112.82304E+0
155.88197E+3	250.00000E+3	8.8701381E-12	-45.265163E+0
157.84275E+3	250.00000E+3	35.450271E-12	-119.82858E+0
159.80353E+3	250.00000E+3	38.937995E-12	88.302528E+0
161.76431E+3	250.00000E+3	67.073624E-12	-165.22958E+0
163.72509E+3	250.00000E+3	81.235699E-12	110.10723E+0
165.68587E+3	250.00000E+3	30.418865E-12	91.720345E+0
167.64666E+3	250.00000E+3	59.618144E-12	72.237198E+0
169.60744E+3	250.00000E+3	47.723072E-12	16.566559E+0
171.56822E+3	250.00000E+3	29.593890E-12	-21.139393E+0
173.52900E+3	250.00000E+3	6.9300147E-12	7.7750478E+0
175.48978E+3	250.00000E+3	9.9994058E-12	50.856133E+0
177.45056E+3	250.00000E+3	10.472261E-12	41.391060E+0
179.41134E+3	250.00000E+3	25.308960E-12	26.467430E+0
181.37212E+3	250.00000E+3	16.679763E-12	-34.595078E+0
183.33291E+3	250.00000E+3	14.414733E-12	-88.350761E+0
185.29369E+3	250.00000E+3	11.070791E-12	94.830940E+0
187.25447E+3	250.00000E+3	22.454021E-12	-11.395262E+0
189.21525E+3	250.00000E+3	11.744728E-12	-84.257317E+0
191.17603E+3	250.00000E+3	7.4970741E-12	-9.3269167E+0
193.13681E+3	250.00000E+3	9.2291175E-12	-31.760166E+0
195.09759E+3	250.00000E+3	9.3413584E-12	-30.602331E+0
197.05837E+3	250.00000E+3	9.8174645E-12	-47.096199E+0
199.01916E+3	250.00000E+3	7.4162421E-12	-21.764442E+0
200.97994E+3	250.00000E+3	18.670102E-12	33.758396E+0
202.94072E+3	250.00000E+3	44.877446E-12	-8.2746372E+0
204.90150E+3	250.00000E+3	59.076750E-12	-70.231003E+0
206.86228E+3	250.00000E+3	67.710441E-12	-102.25573E+0
208.82306E+3	250.00000E+3	85.330819E-12	-140.84967E+0
210.78384E+3	250.00000E+3	86.663669E-12	144.08366E+0
212.74462E+3	250.00000E+3	37.220366E-12	103.59770E+0
214.70541E+3	250.00000E+3	35.823386E-12	68.347504E+0
216.66619E+3	250.00000E+3	12.441768E-12	35.904819E+0
218.62697E+3	250.00000E+3	10.003009E-12	8.5030680E+0
220.58775E+3	250.00000E+3	8.6460075E-12	58.975471E+0
222.54853E+3	250.00000E+3	7.9210085E-12	46.988308E+0
224.50931E+3	250.00000E+3	9.1527940E-12	66.278481E+0
226.47009E+3	250.00000E+3	7.2956615E-12	28.565456E+0
228.43087E+3	250.00000E+3	7.4425275E-12	5.9678402E+0
230.39166E+3	250.00000E+3	7.2378809E-12	28.463438E+0
232.35244E+3	250.00000E+3	9.7495432E-12	37.071800E+0
234.31322E+3	250.00000E+3	8.1713932E-12	-43.208641E+0
236.27400E+3	250.00000E+3	7.4045839E-12	-40.047470E+0
238.23478E+3	250.00000E+3	7.0662473E-12	13.409129E+0
240.19556E+3	250.00000E+3	7.6300459E-12	38.807587E+0
242.15634E+3	250.00000E+3	7.9848931E-12	-2.9642603E+0
244.11712E+3	250.00000E+3	7.3888213E-12	-36.051624E+0
246.07791E+3	250.00000E+3	9.1657151E-12	7.2768502E+0
248.03869E+3	250.00000E+3	7.9808295E-12	52.979248E+0
249.99947E+3	250.00000E+3	8.2936808E-12	-59.470665E+0
