Experiment	Experiment	
Saved Date	24.09.2019 13:44:38	
User		
f_res (Hz)	383205.765	
Q	14988	
Phase (deg)	-217.79	
Amp/Exc (nm/mV)	7.447	
Number of points	256	
Fit length	 	
Comment01	2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
121.79968E+0	383.20666E+3	4.3879469E-9	-88.346359E+0
122.99968E+0	383.20666E+3	4.3427062E-9	-88.458733E+0
124.19968E+0	383.20666E+3	4.2971453E-9	-88.507561E+0
125.39967E+0	383.20666E+3	4.2538510E-9	-88.579872E+0
126.59967E+0	383.20666E+3	4.2092427E-9	-88.647041E+0
127.79967E+0	383.20666E+3	4.1662545E-9	-88.688423E+0
128.99966E+0	383.20666E+3	4.1252428E-9	-88.772957E+0
130.19966E+0	383.20666E+3	4.0802628E-9	-88.842979E+0
131.39966E+0	383.20666E+3	4.0391490E-9	-88.846291E+0
132.59966E+0	383.20666E+3	4.0014054E-9	-88.951004E+0
133.79965E+0	383.20666E+3	3.9636179E-9	-89.000038E+0
134.99965E+0	383.20666E+3	3.9248302E-9	-89.046478E+0
136.19965E+0	383.20666E+3	3.8848418E-9	-89.131035E+0
137.39964E+0	383.20666E+3	3.8491885E-9	-89.103325E+0
138.59964E+0	383.20666E+3	3.8079930E-9	-89.205818E+0
139.79964E+0	383.20666E+3	3.7764347E-9	-89.267891E+0
140.99963E+0	383.20666E+3	3.7442716E-9	-89.316795E+0
142.19963E+0	383.20666E+3	3.7049590E-9	-89.350960E+0
143.39963E+0	383.20666E+3	3.6715546E-9	-89.328300E+0
144.59962E+0	383.20666E+3	3.6381609E-9	-89.359879E+0
145.79962E+0	383.20666E+3	3.6051597E-9	-89.437302E+0
146.99962E+0	383.20666E+3	3.5728311E-9	-89.443832E+0
148.19962E+0	383.20666E+3	3.5419951E-9	-89.509995E+0
149.39961E+0	383.20666E+3	3.5098155E-9	-89.523903E+0
150.59961E+0	383.20666E+3	3.4804655E-9	-89.503365E+0
151.79961E+0	383.20666E+3	3.4483114E-9	-89.529892E+0
152.99960E+0	383.20666E+3	3.4321248E-9	-89.555145E+0
